programLedgerId,sourceKind,candidateIdentity,sourceProgramCandidateIds,programEvidenceIds,programStatusCounts,publicAllocationStatus,publicProgramIds,publicLayoutIds,conquestStatus,priorityRank,priorityCode,equationReadiness,equationReady,backend,opcode,opcodeAllocation,dxbcSha256s,hlsliSha256s,functionNames,authoredOccurrenceCount,productOccurrenceCount,fourCharacterProductOccurrenceCount,valtanProductOccurrenceCount,domainOccurrenceCounts,carrierCounts,fineRendererKindCounts,renderProfileCounts,sourceProfileEnabledCounts,layoutStatusCounts,adapterStatusCounts,descriptorStatusCounts,blockerAxisCounts,blockerCounts,occurrenceProjectionSha256
material-program.9be632701116e8ed32784df7ef815675b748e852650915dcfc5bd8f9247edb04,TYPED_RUNTIME_PROGRAM,"{""backend"":""runtimeMaterialV2"",""opcode"":17,""sourceKind"":""TYPED_RUNTIME_PROGRAM""}","[""program.0143d86d4657ad7c852cc809c1942aad86722f025e62feb301c986c51f69de52""]","[""program-evidence.b5262c414ab6d27975328439c83c8ddf63b94ff5f8a426772874011fdd080d91""]","{""TYPED_RUNTIME_PROGRAM_DECLARED"":2}",TYPED_OPCODE_ONLY_NOT_PUBLIC_PROGRAM,[],[],RUNTIME_PROGRAM_DECLARED_VERIFY_ADMISSION,0,P0_VERIFY_TYPED_RUNTIME_ADMISSION,TYPED_RUNTIME_EQUATION_DECLARED,TRUE,runtimeMaterialV2,17,ALLOCATED,[],[],[],2,2,2,0,"{""DimensionMaster"":2}","{""SPRITE"":2}","{""SPRITE_PARTICLE"":2}","{""alpha_one_sided_depth_read"":2}","{""DISABLED"":2}","{""TYPED_PACKET_CLOSED"":2}","{""TYPED_STATIC_DISPATCH_CANDIDATE"":2}","{""TYPED_VALUES_CLOSED"":2}","{""CARRIER"":4}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":2,""VERTEX_FACTORY_UNPROVEN"":2}",fd645d2947182e56c1526e4d8cf56fb067cbe472af6794141ca91b140bf31694
material-program.ad065bc4d08b9d4a6999e0e6b795bb6443a445c2b055ab194c742aa890f14b84,TYPED_RUNTIME_PROGRAM,"{""backend"":""runtimeMaterialV2"",""opcode"":11,""sourceKind"":""TYPED_RUNTIME_PROGRAM""}","[""program.bbc1f0ea83e2bbd594f4de40a35d43eeeb79d03c6262cd3ddc1a74411e272bdd""]","[""program-evidence.9afd090ad53ce97447b4fc6630f236bde1122b321d134efe0368154f54691cf1""]","{""TYPED_RUNTIME_PROGRAM_DECLARED"":1}",TYPED_OPCODE_ONLY_NOT_PUBLIC_PROGRAM,[],[],RUNTIME_PROGRAM_DECLARED_VERIFY_ADMISSION,0,P0_VERIFY_TYPED_RUNTIME_ADMISSION,TYPED_RUNTIME_EQUATION_DECLARED,TRUE,runtimeMaterialV2,11,ALLOCATED,[],[],[],1,1,1,0,"{""Artist"":1}","{""SPRITE"":1}","{""SPRITE_PARTICLE"":1}","{""alpha_two_sided_depth_read"":1}","{""DISABLED"":1}","{""TYPED_PACKET_CLOSED"":1}","{""TYPED_STATIC_DISPATCH_CANDIDATE"":1}","{""TYPED_VALUES_CLOSED"":1}","{""CARRIER"":2}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""VERTEX_FACTORY_UNPROVEN"":1}",e0c66ce0881f2d27293d66c158cfff45c41c5c1dd4127c5f7dbff9900fff8867
material-program.b9e800a6ea54f5bd3926853d3a29d6621c5784ff0d4098fe827ad12bcd05c935,TYPED_RUNTIME_PROGRAM,"{""backend"":""runtimeMaterialV2"",""opcode"":8,""sourceKind"":""TYPED_RUNTIME_PROGRAM""}","[""program.21af769001dafed59e297c4ddf709d9eba795b31df34db62662ff83abc9de772""]","[""program-evidence.c92ae3b55711ef626e266db2138a634a7678258aa88b72de1492e852f8a3c343""]","{""TYPED_RUNTIME_PROGRAM_DECLARED"":3}",TYPED_OPCODE_ONLY_NOT_PUBLIC_PROGRAM,[],[],RUNTIME_PROGRAM_DECLARED_VERIFY_ADMISSION,0,P0_VERIFY_TYPED_RUNTIME_ADMISSION,TYPED_RUNTIME_EQUATION_DECLARED,TRUE,runtimeMaterialV2,8,ALLOCATED,[],[],[],3,3,3,0,"{""Artist"":3}","{""MESH"":3}","{""MESH_PARTICLE"":3}","{""alpha_two_sided_depth_read"":3}","{""DISABLED"":3}","{""TYPED_PACKET_CLOSED"":3}","{""TYPED_STATIC_DISPATCH_CANDIDATE"":3}","{""TYPED_VALUES_CLOSED"":3}","{""CARRIER"":9}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":3,""VERTEX_FACTORY_UNPROVEN"":3,""WPO_VERTEX_PROGRAM_UNPROVEN"":3}",f29c6a9ed01a372f3cf139d9789c4ad0f304631dd2fa1ae912b51dfb9e9e7c44
material-program.be9ebc86ef40e5028a058496e8f30ceaec70ce24d09dd2596261ba0cb78d6ecf,TYPED_RUNTIME_PROGRAM,"{""backend"":""runtimeMaterialV2"",""opcode"":1,""sourceKind"":""TYPED_RUNTIME_PROGRAM""}","[""program.7e4181e4c45728d2dd84833be808b3ec45f37bf1b9188c8451e133bd631ba9c0""]","[""program-evidence.f35d1ca5c73e97df0e7f4393f470aed50febc79660df7b05c9ff860f67cf33db""]","{""TYPED_RUNTIME_PROGRAM_DECLARED"":1}",TYPED_OPCODE_ONLY_NOT_PUBLIC_PROGRAM,[],[],RUNTIME_PROGRAM_DECLARED_VERIFY_ADMISSION,0,P0_VERIFY_TYPED_RUNTIME_ADMISSION,TYPED_RUNTIME_EQUATION_DECLARED,TRUE,runtimeMaterialV2,1,ALLOCATED,[],[],[],1,1,1,0,"{""Artist"":1}","{""MESH"":1}","{""MESH_PARTICLE"":1}","{""opaque_back_depth_write"":1}","{""DISABLED"":1}","{""TYPED_PACKET_CLOSED"":1}","{""TYPED_STATIC_DISPATCH_CANDIDATE"":1}","{""TYPED_VALUES_CLOSED"":1}","{""CARRIER"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""VERTEX_FACTORY_UNPROVEN"":1,""WPO_VERTEX_PROGRAM_UNPROVEN"":1}",33585f1952900480294c2cc7b899b50641238798e56f04bcf63c629217accac7
material-program.bfacb0007cbbce5ba4620e63676213681e7b0b5c4eeedba20531df9bf9636d1c,TYPED_RUNTIME_PROGRAM,"{""backend"":""artistVisualV4"",""opcode"":2,""sourceKind"":""TYPED_RUNTIME_PROGRAM""}","[""program.9722305743ce23ba86abea32578bf89d963e3d3b9bb5faca7ce8c4f53458dd40""]","[""program-evidence.fcb6db43b7d1bf7dfc6c27cfbfc5c96ce4cbe2b68063d4bbf1788e9e5f888533""]","{""TYPED_RUNTIME_PROGRAM_DECLARED"":1}",TYPED_OPCODE_ONLY_NOT_PUBLIC_PROGRAM,[],[],RUNTIME_PROGRAM_DECLARED_VERIFY_ADMISSION,0,P0_VERIFY_TYPED_RUNTIME_ADMISSION,TYPED_RUNTIME_EQUATION_DECLARED,TRUE,artistVisualV4,2,ALLOCATED,[],[],[],1,1,1,0,"{""Artist"":1}","{""MESH"":1}","{""MESH_PARTICLE"":1}","{""alpha_two_sided_depth_read"":1}","{""DISABLED"":1}","{""TYPED_PACKET_CLOSED"":1}","{""TYPED_STATIC_DISPATCH_CANDIDATE"":1}","{""TYPED_VALUES_CLOSED"":1}","{""CARRIER"":3}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""VERTEX_FACTORY_UNPROVEN"":1,""WPO_VERTEX_PROGRAM_UNPROVEN"":1}",fe56d2e74eb1497e027f72e07b03efe1265dfccdc0fb36d508eebefab02bcfb9
material-program.e140a6c3efdf6be34191b70f691790af8f024ad848a6e61006b6d48899c6580c,TYPED_RUNTIME_PROGRAM,"{""backend"":""runtimeMaterialV2"",""opcode"":9,""sourceKind"":""TYPED_RUNTIME_PROGRAM""}","[""program.0a7376cdea9d39b020c16038944b0186a3f8c4b46e42533a872c923a9b3578c8""]","[""program-evidence.392e30a146c12bfee3b88ca444efdb9b74cbd02b7173160628f2b7c78ba2838c""]","{""TYPED_RUNTIME_PROGRAM_DECLARED"":1}",TYPED_OPCODE_ONLY_NOT_PUBLIC_PROGRAM,[],[],RUNTIME_PROGRAM_DECLARED_VERIFY_ADMISSION,0,P0_VERIFY_TYPED_RUNTIME_ADMISSION,TYPED_RUNTIME_EQUATION_DECLARED,TRUE,runtimeMaterialV2,9,ALLOCATED,[],[],[],1,1,1,0,"{""Artist"":1}","{""RIBBON"":1}","{""AUTHORED_LEGACY_TRAIL"":1}","{""alpha_two_sided_depth_read"":1}","{""DISABLED"":1}","{""TYPED_PACKET_CLOSED"":1}","{""TYPED_STATIC_DISPATCH_CANDIDATE"":1}","{""TYPED_VALUES_CLOSED"":1}","{""CARRIER"":2}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":1,""VERTEX_FACTORY_UNPROVEN"":1}",440c399f8444caec0f5c3500e8db8ec8419dd084be3d115a5aba483d2d1f8f76
material-program.e655074d8c629a408e31b24ccb4d2da62baa886d82c15082de2c96b509677401,TYPED_RUNTIME_PROGRAM,"{""backend"":""localDecal"",""opcode"":14,""sourceKind"":""TYPED_RUNTIME_PROGRAM""}","[""program.c7bd3750daa5a167f28e37a3daddf309c3867805538167e4e72d2431f6ca9437""]","[""program-evidence.6455dc994abc9ebcabe5f7b0f6c764800f97a52dceec232101cf9ab4559107e6""]","{""TYPED_RUNTIME_PROGRAM_DECLARED"":2}",PUBLIC_PROGRAM_ALLOCATED,"[""effect.program.local-decal.opcode-14.v1""]","[""effect.layout.local-decal.opcode-14.abi-c6b52a791b98f0c5.v1""]",RUNTIME_PROGRAM_DECLARED_VERIFY_ADMISSION,0,P0_VERIFY_TYPED_RUNTIME_ADMISSION,TYPED_RUNTIME_EQUATION_DECLARED,TRUE,localDecal,14,ALLOCATED,[],[],[],2,2,2,0,"{""Artist"":2}","{""DECAL"":2}","{""DECAL_PARTICLE"":2}","{""alpha_one_sided_depth_read"":2}","{""DISABLED"":2}","{""TYPED_PACKET_CLOSED"":2}","{""TYPED_STATIC_DISPATCH_CANDIDATE"":2}","{""TYPED_VALUES_CLOSED"":2}","{""CARRIER"":4}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":2,""VERTEX_FACTORY_UNPROVEN"":2}",263e355ea22b8c66539ca58bc2a4830f25a82e30236df1c6f37f5feee404da52
material-program.fe1a980bba9c89a3685fda698f7abe6bb0efadec9fabe77466d05a49c5d010f9,TYPED_RUNTIME_PROGRAM,"{""backend"":""artistVisualV4"",""opcode"":7,""sourceKind"":""TYPED_RUNTIME_PROGRAM""}","[""program.bb07cebdb973666547ad6471bc1fd5f0aa45249f04d53930d4528b0f1de6ffc5""]","[""program-evidence.850a3eb62552b8e73d68b6abe87b797d76cc475c1cceeec4e2a9ae8d8f4ff0d2""]","{""TYPED_RUNTIME_PROGRAM_DECLARED"":2}",TYPED_OPCODE_ONLY_NOT_PUBLIC_PROGRAM,[],[],RUNTIME_PROGRAM_DECLARED_VERIFY_ADMISSION,0,P0_VERIFY_TYPED_RUNTIME_ADMISSION,TYPED_RUNTIME_EQUATION_DECLARED,TRUE,artistVisualV4,7,ALLOCATED,[],[],[],2,2,2,0,"{""Artist"":2}","{""MESH"":2}","{""MESH_PARTICLE"":2}","{""alpha_two_sided_depth_read"":2}","{""DISABLED"":2}","{""TYPED_PACKET_CLOSED"":2}","{""TYPED_STATIC_DISPATCH_CANDIDATE"":2}","{""TYPED_VALUES_CLOSED"":2}","{""CARRIER"":6}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":2,""VERTEX_FACTORY_UNPROVEN"":2,""WPO_VERTEX_PROGRAM_UNPROVEN"":2}",b6a89c96632c1accf01c9271d47acd5bd65922cce32e84041397301d57fa892b
material-program.0050dd757c18b2d362444192d5a82e64bd59141135021555eda4aeff6a4f3e95,LITERAL_DXBC_PROGRAM,"{""dxbcSha256"":""136d19f567a14d5da43aa17663e9da5509baa34ebd61ce224735b7db3ffb8c2d"",""sourceKind"":""LITERAL_DXBC_PROGRAM""}","[""program.3c14e64a61d4bd0846b8d3bf7497ba63ca53d40727feed518305d1857f80eefd""]","[""program-evidence.50b0c8e2a29c32567a2bde1e78906670b4fa7f424255387a74527873c1aff787"",""program-evidence.d9775661c5a2f891d003295a0ed134facde224f6d7804f62ee87cafe81f0dd2e""]","{""DXBC_OCCURRENCE_EXACT"":3}",OPCODE_UNALLOCATED,[],[],EXACT_LITERAL_EQUATION_READY_FOR_LOWERING,1,P1_LOWER_EXACT_LITERAL_EQUATION,EXACT_DXBC_AND_HLSLI_READY,TRUE,,,OPCODE_UNALLOCATED,"[""136d19f567a14d5da43aa17663e9da5509baa34ebd61ce224735b7db3ffb8c2d""]","[""47a7265c995698aa05d38bd2686e1e5eeda399091cc7f27cc20234cdf6038a9d""]","[""Shade_Ue3_fx_j_pa_uvcoreoffset_01_tr""]",3,0,0,0,"{""DimensionMaster"":3}","{""SPRITE"":3}","{""LEGACY_STANDALONE_SPRITE"":1,""SPRITE_PARTICLE"":2}","{""alpha_two_sided_depth_read"":3}","{""DISABLED"":1,""ENABLED"":2}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":3}","{""RENDER_PROFILE_STATIC_CANDIDATE"":3}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":1,""SOURCE_VALUES_PRESENT_UNPACKED"":2}","{""CARRIER"":6,""LAYOUT"":15,""PRODUCT"":3,""STATE"":9}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":3,""CURRENT_PACKET_CAPACITY_EXCEEDED"":3,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":3,""PRODUCT_CONSUMER_ABSENT"":3,""RUNTIME_PACKET_NOT_MATERIALIZED"":3,""SAMPLER_STATE_UNPROVEN"":3,""SCALAR_VECTOR_PACKING_UNRESOLVED"":3,""SCENE_INPUTS_UNPROVEN"":3,""STAGE_INPUT_SEMANTICS_UNPROVEN"":3,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":3,""VERTEX_FACTORY_UNPROVEN"":3}",58484ff959b247668d8c8142f4b44ef57c51181875455c1afd27b66acb67f6a8
material-program.006137ad49c1576bf08828cc00a808e26f063ffd74b1d02ded6401b0d881a046,LITERAL_DXBC_PROGRAM,"{""dxbcSha256"":""b16e274cfad5ba27b3be0f8c8bb4c1e663768ded79d4ddf119204fb8a1e9c6bb"",""sourceKind"":""LITERAL_DXBC_PROGRAM""}","[""program.f22b9decb1334a2016775284e6176bceee7695f53b3a4a604c90b2119c8380eb""]","[""program-evidence.a1e820750750e6d8daf7e416b2bcc4fa59ca57f787e066873fc88ae99eecf438"",""program-evidence.e26383e3976a1ceb83efdd1e362d34bd8a277cb21bc8d41e51987a62bd04039d""]","{""DXBC_OCCURRENCE_EXACT"":55}",OPCODE_UNALLOCATED,[],[],EXACT_LITERAL_EQUATION_READY_FOR_LOWERING,1,P1_LOWER_EXACT_LITERAL_EQUATION,EXACT_DXBC_AND_HLSLI_READY,TRUE,,,OPCODE_UNALLOCATED,"[""b16e274cfad5ba27b3be0f8c8bb4c1e663768ded79d4ddf119204fb8a1e9c6bb""]","[""0c1ef1627077655b28d6a47d27179637ffaac342570262ebe1e784ad17383e7c""]","[""Shade_Ue3_fx_m_me_watertrail_01_tr""]",55,7,7,0,"{""DimensionMaster"":12,""LanceMaster"":43}","{""MESH"":55}","{""MESH_PARTICLE"":21,""STANDALONE_MESH"":34}","{""alpha_two_sided_depth_read"":55}","{""DISABLED"":41,""ENABLED"":14}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":55}","{""RENDER_PROFILE_STATIC_CANDIDATE"":55}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":41,""SOURCE_VALUES_PRESENT_UNPACKED"":14}","{""CARRIER"":165,""LAYOUT"":275,""PRODUCT"":48,""STATE"":165}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":55,""CURRENT_PACKET_CAPACITY_EXCEEDED"":55,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":55,""PRODUCT_CONSUMER_ABSENT"":48,""RUNTIME_PACKET_NOT_MATERIALIZED"":55,""SAMPLER_STATE_UNPROVEN"":55,""SCALAR_VECTOR_PACKING_UNRESOLVED"":55,""SCENE_INPUTS_UNPROVEN"":55,""STAGE_INPUT_SEMANTICS_UNPROVEN"":55,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":55,""VERTEX_FACTORY_UNPROVEN"":55,""WPO_VERTEX_PROGRAM_UNPROVEN"":55}",15aebd33d577f9c726f28f0b0fcfc86f85fcc8c06a0b6546371901aa262936ad
material-program.02044b439c6400ca0be19c299729ddd8af0341831aff237768b807e2b383a1dd,LITERAL_DXBC_PROGRAM,"{""dxbcSha256"":""4238a10fa447159a0c455ec3a2c407abef1b3ab4e4bdbec0427555b0aebadf0e"",""sourceKind"":""LITERAL_DXBC_PROGRAM""}","[""program.13cbbbc6bcb5aa37a4a718f6ff218253c4080d2a1a74322d655f7adf627c3053""]","[""program-evidence.0d5578f70792a62056761b123e2bae58221ce9bcb10abcc20799895b7a4f7a64"",""program-evidence.46b173677a7b1c86ed8498d7b4dd994bcf143d422cb6fe8fe2d1215c1c36f47b""]","{""DXBC_OCCURRENCE_EXACT"":65}",OPCODE_UNALLOCATED,[],[],EXACT_LITERAL_EQUATION_READY_FOR_LOWERING,1,P1_LOWER_EXACT_LITERAL_EQUATION,EXACT_DXBC_AND_HLSLI_READY,TRUE,,,OPCODE_UNALLOCATED,"[""4238a10fa447159a0c455ec3a2c407abef1b3ab4e4bdbec0427555b0aebadf0e""]","[""a0c180b83096264fc32110062e2222c2dc30c0e9aec1699d4754a1e056e819bf""]","[""Shade_Ue3_fx_mm_light_01_ad""]",65,42,13,29,"{""Artist"":4,""DimensionMaster"":10,""LanceMaster"":10,""Valtan"":29,""Warlord"":12}","{""SPRITE"":65}","{""LEGACY_STANDALONE_SPRITE"":16,""SPRITE_PARTICLE"":49}","{""additive_one_sided_depth_read"":18,""additive_two_sided_depth_read"":18,""alpha_two_sided_depth_read"":29}","{""DISABLED"":46,""ENABLED"":19}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":65}","{""RENDER_PROFILE_STATIC_CANDIDATE"":65}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":46,""SOURCE_VALUES_PRESENT_UNPACKED"":19}","{""CARRIER"":130,""LAYOUT"":260,""PRODUCT"":23,""STATE"":65}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":65,""PRODUCT_CONSUMER_ABSENT"":23,""RUNTIME_PACKET_NOT_MATERIALIZED"":65,""SAMPLER_STATE_UNPROVEN"":65,""SCALAR_VECTOR_PACKING_UNRESOLVED"":65,""STAGE_INPUT_SEMANTICS_UNPROVEN"":65,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":65,""VERTEX_FACTORY_UNPROVEN"":65}",ffbd6f248c13d7dc072781ce42bc166e464f897e188d11310a79b1f36c8a8c49
material-program.0236761968e02fb453b5c536dc47a50b2b49d2a1d7fc3b6caacc84306e9a747f,LITERAL_DXBC_PROGRAM,"{""dxbcSha256"":""96d85fc38c4526277f8bf82540265b3c52e17a79921e8da61467cbf9e9a6de56"",""sourceKind"":""LITERAL_DXBC_PROGRAM""}","[""program.98eb69b6401a824bffae8671ce2746f92e519a4e8935f5a980af55c3002d13eb""]","[""program-evidence.cbd2e2126451b928449cb2eeb9c3af38c856b14974a664c090cd5bfa09a9c021""]","{""DXBC_OCCURRENCE_EXACT"":4}",OPCODE_UNALLOCATED,[],[],EXACT_LITERAL_EQUATION_READY_FOR_LOWERING,1,P1_LOWER_EXACT_LITERAL_EQUATION,EXACT_DXBC_AND_HLSLI_READY,TRUE,,,OPCODE_UNALLOCATED,"[""96d85fc38c4526277f8bf82540265b3c52e17a79921e8da61467cbf9e9a6de56""]","[""ecf8078524f690e4de89fa6ad9808001dbbdf99b3aa5706a879a785bfb151ab7""]","[""Shade_Ue3_fx_m_me_boxlinelight_colortex_01_01_ts_ad""]",4,0,0,0,"{""DimensionMaster"":4}","{""MESH"":4}","{""MESH_PARTICLE"":4}","{""additive_two_sided_depth_read"":4}","{""ENABLED"":4}","{""NAMED_NATIVE_WIRE_ONLY_WITHIN_COUNT_CAPS"":4}","{""RENDER_PROFILE_STATIC_CANDIDATE"":4}","{""SOURCE_VALUES_PRESENT_UNPACKED"":4}","{""CARRIER"":12,""LAYOUT"":16,""PRODUCT"":4,""STATE"":4}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":4,""PRODUCT_CONSUMER_ABSENT"":4,""RUNTIME_PACKET_NOT_MATERIALIZED"":4,""SAMPLER_STATE_UNPROVEN"":4,""SCALAR_VECTOR_PACKING_UNRESOLVED"":4,""STAGE_INPUT_SEMANTICS_UNPROVEN"":4,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":4,""VERTEX_FACTORY_UNPROVEN"":4,""WPO_VERTEX_PROGRAM_UNPROVEN"":4}",a53683d4c70b4ae666fdbb102ec05c8e21a78802718b1991b696e1cf1bde6b0f
material-program.02c2554a78a3133cd8919271382a9817af91f1b66f1b78843480875b0ef4918a,LITERAL_DXBC_PROGRAM,"{""dxbcSha256"":""b304b5f977b20b7563c46dbf429a7a816c9684327cf16c47f16159ad90701d63"",""sourceKind"":""LITERAL_DXBC_PROGRAM""}","[""program.3d232c016faaec730a0d5951a221bdf0e81f82a0e50eb97036ee34d55791b73f""]","[""program-evidence.272a05b2d329cfaed22abd0da54f0e5abff9b68921c58ffe4d42013bdd20580c"",""program-evidence.37ab0a50ac84a059c880c97d96736535886e53a8497f1242cddef8eca6b8a1fe""]","{""DXBC_OCCURRENCE_EXACT"":4}",OPCODE_UNALLOCATED,[],[],EXACT_LITERAL_EQUATION_READY_FOR_LOWERING,1,P1_LOWER_EXACT_LITERAL_EQUATION,EXACT_DXBC_AND_HLSLI_READY,TRUE,,,OPCODE_UNALLOCATED,"[""b304b5f977b20b7563c46dbf429a7a816c9684327cf16c47f16159ad90701d63""]","[""d5c386a8721fd6fdcac4f0aa958ee7cc40fe145723719688c643bb5604fa6b74""]","[""Shade_Ue3_fx_d_pa_afterburn_01_tr""]",4,1,1,0,"{""DimensionMaster"":4}","{""SPRITE"":4}","{""LEGACY_STANDALONE_SPRITE"":2,""SPRITE_PARTICLE"":2}","{""alpha_one_sided_depth_read"":2,""alpha_two_sided_depth_read"":2}","{""DISABLED"":2,""ENABLED"":2}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":4}","{""RENDER_PROFILE_STATIC_CANDIDATE"":4}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":2,""SOURCE_VALUES_PRESENT_UNPACKED"":2}","{""CARRIER"":8,""LAYOUT"":20,""PRODUCT"":3,""STATE"":12}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":4,""CURRENT_PACKET_CAPACITY_EXCEEDED"":4,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":4,""PRODUCT_CONSUMER_ABSENT"":3,""RUNTIME_PACKET_NOT_MATERIALIZED"":4,""SAMPLER_STATE_UNPROVEN"":4,""SCALAR_VECTOR_PACKING_UNRESOLVED"":4,""SCENE_INPUTS_UNPROVEN"":4,""STAGE_INPUT_SEMANTICS_UNPROVEN"":4,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":4,""VERTEX_FACTORY_UNPROVEN"":4}",8ee1c10786c2df15bef5a942b6bcd61ab9fcba9cbc4ff2075cef0f9e68174db7
material-program.0585d778ac47bbc3bfa9d59593702a26967fe60e2796994d82bbc79f36fb38b3,LITERAL_DXBC_PROGRAM,"{""dxbcSha256"":""e7badda5c7e5cd853411c315b4c440dd43228b1949eb78af5d162d68661e43c2"",""sourceKind"":""LITERAL_DXBC_PROGRAM""}","[""program.38b8194fab789f82904642e56c38d60285dc918103e7b6cabb7d545a8a5cbfee""]","[""program-evidence.83d72835c305904ccca4902f7925331d213a6c5efb176bd1f000b58079409b68"",""program-evidence.db41879b35ae840021b8074df8289625e17015e1f721f42538e7ff1ed15535d9""]","{""DXBC_OCCURRENCE_EXACT"":20}",OPCODE_UNALLOCATED,[],[],EXACT_LITERAL_EQUATION_READY_FOR_LOWERING,1,P1_LOWER_EXACT_LITERAL_EQUATION,EXACT_DXBC_AND_HLSLI_READY,TRUE,,,OPCODE_UNALLOCATED,"[""e7badda5c7e5cd853411c315b4c440dd43228b1949eb78af5d162d68661e43c2""]","[""a003a12f821dbdf8c26d55be20c2240ccdc35206cd40838901d33bcf116ffb4b""]","[""Shade_Ue3_fx_j_pa_linearflow_02_tr""]",20,1,1,0,"{""DimensionMaster"":20}","{""MESH"":20}","{""MESH_PARTICLE"":12,""STANDALONE_MESH"":8}","{""alpha_one_sided_depth_read"":16,""alpha_two_sided_depth_read"":4}","{""DISABLED"":4,""ENABLED"":16}","{""NAMED_NATIVE_WIRE_ONLY_REQUIRES_COUNT_EXTENSION"":20}","{""RENDER_PROFILE_STATIC_CANDIDATE"":20}","{""RESOURCE_ONLY_NO_MATERIAL_VALUES"":4,""SOURCE_VALUES_PRESENT_UNPACKED"":16}","{""CARRIER"":60,""LAYOUT"":100,""PRODUCT"":19,""STATE"":60}","{""COMPILED_DRAW_DISPATCH_UNPROVEN"":20,""CURRENT_PACKET_CAPACITY_EXCEEDED"":20,""OUTPUT_TOPOLOGY_MRT_UNPROVEN"":20,""PRODUCT_CONSUMER_ABSENT"":19,""RUNTIME_PACKET_NOT_MATERIALIZED"":20,""SAMPLER_STATE_UNPROVEN"":20,""SCALAR_VECTOR_PACKING_UNRESOLVED"":20,""SCENE_INPUTS_UNPROVEN"":20,""STAGE_INPUT_SEMANTICS_UNPROVEN"":20,""TEXTURE_REGISTER_SAMPLER_TOPOLOGY_UNMATERIALIZED"":20,""VERTEX_FACTORY_UNPROVEN"":20,""WPO_VERTEX_PROGRAM_UNPROVEN"":20}",9bf39182e59a53e7efe5102129449ec0c214ad44f0ea6c86625429824d284456
